CODE_COM_INSEE;LIB_COM;DATE_DEB_INSEE;DATE_FIN_INSEE
11391;TOURETTE-CABARDES;01/01/1900;31/12/1999
11391;TOURETTE-CABARDES;01/01/2000;
11392;TOURNISSAN;01/01/1900;31/12/1999
11392;TOURNISSAN;01/01/2000;
11393;TOUROUZELLE;01/01/1900;31/12/1999
11393;TOUROUZELLE;01/01/2000;
11394;TOURREILLES;01/01/1900;31/12/1999
11394;TOURREILLES;01/01/2000;
11395;TRASSANEL;01/01/1900;31/12/1999
11395;TRASSANEL;01/01/2000;
11396;TRAUSSE;01/01/1900;31/12/1999
11396;TRAUSSE;01/01/2000;
11397;TREBES;01/01/1900;31/12/1999
11397;TREBES;01/01/2000;
11398;TREILLES;01/01/1900;31/12/1999
11398;TREILLES;01/01/2000;
11399;TREVILLE;01/01/1900;31/12/1999
11399;TREVILLE;01/01/2000;
11400;TREZIERS;01/01/1900;31/12/1999
11400;TREZIERS;01/01/2000;
11401;TUCHAN;01/01/1900;31/12/1999
11401;TUCHAN;01/01/2000;
11402;VALMIGERE;01/01/1900;31/12/1999
11402;VALMIGERE;01/01/2000;
11404;VENTENAC-CABARDES;01/01/1900;31/12/1999
11404;VENTENAC-CABARDES;01/01/2000;
11405;VENTENAC-EN-MINERVOIS;01/01/1900;31/12/1999
11405;VENTENAC-EN-MINERVOIS;01/01/2000;
11406;VERAZA;01/01/1900;31/12/1999
11406;VERAZA;01/01/2000;
11407;VERDUN-EN-LAURAGAIS;01/01/1900;31/12/1999
11407;VERDUN-EN-LAURAGAIS;01/01/2000;
11408;VERZEILLE;01/01/1900;31/12/1999
11408;VERZEILLE;01/01/2000;
11409;VIGNEVIEILLE;01/01/1900;31/12/1999
11409;VIGNEVIEILLE;01/01/2000;
11410;VILLALIER;01/01/1900;31/12/1999
11410;VILLALIER;01/01/2000;
11411;VILLANIERE;01/01/1900;31/12/1999
11411;VILLANIERE;01/01/2000;
11412;VILLARDEBELLE;01/01/1900;31/12/1999
11412;VILLARDEBELLE;01/01/2000;
11413;VILLARDONNEL;01/01/1900;31/12/1999
11413;VILLARDONNEL;01/01/2000;
11414;VILLAR-EN-VAL;01/01/1900;31/12/1999
11414;VILLAR-EN-VAL;01/01/2000;31/12/2006
11414;VILLAR-EN-VAL;01/01/2007;
11415;VILLAR-SAINT-ANSELME;01/01/1900;31/12/1999
11415;VILLAR-SAINT-ANSELME;01/01/2000;
11416;VILLARZEL-CABARDES;01/01/1900;31/12/1999
11416;VILLARZEL-CABARDES;01/01/2000;
11417;VILLARZEL-DU-RAZES;01/01/1900;31/12/1999
11417;VILLARZEL-DU-RAZES;01/01/2000;
11418;VILLASAVARY;01/01/1900;31/12/1999
11418;VILLASAVARY;01/01/2000;
11419;VILLAUTOU;01/01/1900;31/12/1999
11419;VILLAUTOU;01/01/2000;
11420;VILLEBAZY;01/01/1900;31/12/1999
11420;VILLEBAZY;01/01/2000;31/12/2006
11420;VILLEBAZY;01/01/2007;
11421;VILLEDAIGNE;01/01/1900;31/12/1999
11421;VILLEDAIGNE;01/01/2000;
11422;VILLEDUBERT;01/01/1900;31/12/1999
11422;VILLEDUBERT;01/01/2000;
11423;VILLEFLOURE;01/01/1900;31/12/1999
11423;VILLEFLOURE;01/01/2000;31/12/2006
11423;VILLEFLOURE;01/01/2007;
11424;VILLEFORT;01/01/1900;31/12/1999
11424;VILLEFORT;01/01/2000;
11425;VILLEGAILHENC;01/01/1900;31/12/1999
11425;VILLEGAILHENC;01/01/2000;
11426;VILLEGLY;01/01/1900;31/12/1999
11426;VILLEGLY;01/01/2000;
11427;VILLELONGUE-D'AUDE;01/01/1900;31/12/1999
11427;VILLELONGUE-D'AUDE;01/01/2000;31/12/2006
11427;VILLELONGUE-D'AUDE;01/01/2007;
11428;VILLEMAGNE;01/01/1900;31/12/1999
11428;VILLEMAGNE;01/01/2000;
11429;VILLEMOUSTAUSSOU;01/01/1900;31/12/1999
11429;VILLEMOUSTAUSSOU;01/01/2000;
11430;VILLENEUVE-LA-COMPTAL;01/01/1900;31/12/1999
11430;VILLENEUVE-LA-COMPTAL;01/01/2000;
11431;VILLENEUVE-LES-CORBIERES;01/01/1900;31/12/1999
11431;VILLENEUVE-LES-CORBIERES;01/01/2000;
11432;VILLENEUVE-LES-MONTREAL;01/01/1900;31/12/1999
11432;VILLENEUVE-LES-MONTREAL;01/01/2000;
11433;VILLENEUVE-MINERVOIS;01/01/1900;31/12/1999
11433;VILLENEUVE-MINERVOIS;01/01/2000;
11434;VILLEPINTE;01/01/1900;31/12/1999
11434;VILLEPINTE;01/01/2000;
11435;VILLEROUGE-TERMENES;01/01/1900;31/12/1999
11435;VILLEROUGE-TERMENES;01/01/2000;
11436;VILLESEQUE-DES-CORBIERES;01/01/1900;31/12/1999
11436;VILLESEQUE-DES-CORBIERES;01/01/2000;
11437;VILLESEQUELANDE;01/01/1900;31/12/1999
11437;VILLESEQUELANDE;01/01/2000;
11438;VILLESISCLE;01/01/1900;31/12/1999
11438;VILLESISCLE;01/01/2000;
11439;VILLESPY;01/01/1900;31/12/1999
11439;VILLESPY;01/01/2000;
11440;VILLETRITOULS;01/01/1900;31/12/1999
11440;VILLETRITOULS;01/01/2000;
11441;VINASSAN;01/01/1900;31/12/1999
11441;VINASSAN;01/01/2000;
11908;VILLALBE;01/01/2007;08/07/2009
12001;AGEN-D'AVEYRON;01/01/1900;31/12/1999
12001;AGEN-D'AVEYRON;01/01/2000;
12002;AGUESSAC;01/01/1900;31/12/1999
12002;AGUESSAC;01/01/2000;
12003;ALBRES;01/01/1900;31/12/1999
12003;ALBRES;01/01/2000;
12004;ALMON-LES-JUNIES;01/01/1900;31/12/1999
12004;ALMON-LES-JUNIES;01/01/2000;
12005;ALPUECH;01/01/1900;31/12/1999
12005;ALPUECH;01/01/2000;31/12/2015
12006;ALRANCE;01/01/1900;31/12/1999
12006;ALRANCE;01/01/2000;
12007;AMBEYRAC;01/01/1900;31/12/1999
12007;AMBEYRAC;01/01/2000;
12008;ANGLARS-SAINT-FELIX;01/01/1900;31/12/1999
12008;ANGLARS-SAINT-FELIX;01/01/2000;
12009;ARNAC-SUR-DOURDOU;01/01/1900;31/12/1999
12009;ARNAC-SUR-DOURDOU;01/01/2000;
12010;ARQUES;01/01/1900;31/12/1999
12010;ARQUES;01/01/2000;
12011;ARVIEU;01/01/1900;31/12/1999
12011;ARVIEU;01/01/2000;
12012;ASPRIERES;01/01/1900;31/12/1999
12012;ASPRIERES;01/01/2000;
12013;AUBIN;01/01/1900;31/12/1999
12013;AUBIN;01/01/2000;
12014;AURELLE-VERLAC;01/01/1900;31/12/1999
12014;AURELLE-VERLAC;01/01/2000;31/12/2015
12015;AURIAC-LAGAST;01/01/1900;31/12/1999
12015;AURIAC-LAGAST;01/01/2000;
12016;AUZITS;01/01/1900;31/12/1999
12016;AUZITS;01/01/2000;
12017;AYSSENES;01/01/1900;31/12/1999
12017;AYSSENES;01/01/2000;
12018;BALAGUIER-D'OLT;01/01/1900;31/12/1999
12018;BALAGUIER-D'OLT;01/01/2000;
12019;BALAGUIER-SUR-RANCE;01/01/1900;31/12/1999
12019;BALAGUIER-SUR-RANCE;01/01/2000;
12020;BALSAC;01/01/1900;31/12/1999
12020;BALSAC;01/01/2000;
12021;BAS SEGALA (LE);01/01/2016;
12021;BASTIDE-L'EVEQUE;01/01/1900;31/12/1999
12021;BASTIDE-L'EVEQUE;01/01/2000;31/12/2015
12022;BASTIDE-PRADINES;01/01/1900;31/12/1999
12022;BASTIDE-PRADINES;01/01/2000;
12023;BASTIDE-SOLAGES;01/01/1900;31/12/1999
12023;BASTIDE-SOLAGES;01/01/2000;
12024;BELCASTEL;01/01/1900;31/12/1999
12024;BELCASTEL;01/01/2000;
12025;BELMONT-SUR-RANCE;01/01/1900;31/12/1999
12025;BELMONT-SUR-RANCE;01/01/2000;
12026;BERTHOLENE;01/01/1900;31/12/1999
12026;BERTHOLENE;01/01/2000;
12027;BESSUEJOULS;01/01/1900;31/12/1999
12027;BESSUEJOULS;01/01/2000;
12028;BOISSE-PENCHOT;01/01/1900;31/12/1999
12028;BOISSE-PENCHOT;01/01/2000;
12029;BOR-ET-BAR;01/01/1900;31/12/1999
12029;BOR-ET-BAR;01/01/2000;
12030;BOUILLAC;01/01/1900;31/12/1999
12030;BOUILLAC;01/01/2000;
12031;BOURNAZEL;01/01/1900;31/12/1999
12031;BOURNAZEL;01/01/2000;
12032;BOUSSAC;01/01/1900;31/12/1999
12032;BOUSSAC;01/01/2000;
12033;BOZOULS;01/01/1900;31/12/1999
12033;BOZOULS;01/01/2000;
12034;BRANDONNET;01/01/1900;31/12/1999
12034;BRANDONNET;01/01/2000;
12035;BRASC;01/01/1900;31/12/1999
12035;BRASC;01/01/2000;
12036;BROMMAT;01/01/1900;31/12/1999
12036;BROMMAT;01/01/2000;
12037;BROQUIES;01/01/1900;31/12/1999
12037;BROQUIES;01/01/2000;
12038;BROUSSE-LE-CHATEAU;01/01/1900;31/12/1999
12038;BROUSSE-LE-CHATEAU;01/01/2000;
12039;BRUSQUE;01/01/1900;31/12/1999
12039;BRUSQUE;01/01/2000;
12040;BUZEINS;01/01/1900;31/12/1999
12040;BUZEINS;01/01/2000;31/12/2015
12041;CABANES;01/01/1900;31/12/1999
12041;CABANES;01/01/2000;
12042;CALMELS-ET-LE-VIALA;01/01/1900;31/12/1999
12042;CALMELS-ET-LE-VIALA;01/01/2000;
12043;CALMONT;01/01/1900;31/12/1999
12043;CALMONT;01/01/2000;
12044;CAMARES;01/01/1900;31/12/1999
12044;CAMARES;01/01/2000;
12045;CAMBOULAZET;01/01/1900;31/12/1999
12045;CAMBOULAZET;01/01/2000;
12046;CAMJAC;01/01/1900;31/12/1999
12046;CAMJAC;01/01/2000;
12047;CAMPAGNAC;01/01/1900;31/12/1999
12047;CAMPAGNAC;01/01/2000;
12048;CAMPOURIEZ;01/01/1900;31/12/1999
12048;CAMPOURIEZ;01/01/2000;
12049;CAMPUAC;01/01/1900;31/12/1999
12049;CAMPUAC;01/01/2000;
12050;CANET-DE-SALARS;01/01/1900;31/12/1999
12050;CANET-DE-SALARS;01/01/2000;
12051;CANTOIN;01/01/1900;31/12/1999
12051;CANTOIN;01/01/2000;
12052;CAPDENAC-GARE;01/01/1900;31/12/1999
12052;CAPDENAC-GARE;01/01/2000;
12053;CAPELLE-BALAGUIER;01/01/1900;31/12/1999
12053;CAPELLE-BALAGUIER;01/01/2000;
12054;CAPELLE-BLEYS;01/01/1900;31/12/1999
12054;CAPELLE-BLEYS;01/01/2000;
12055;CAPELLE-BONANCE;01/01/1900;31/12/1999
12055;CAPELLE-BONANCE;01/01/2000;
12056;BARAQUEVILLE;01/01/1900;31/12/1999
12056;BARAQUEVILLE;01/01/2000;
12057;CASSAGNES-BEGONHES;01/01/1900;31/12/1999
12057;CASSAGNES-BEGONHES;01/01/2000;
12058;CASSUEJOULS;01/01/1900;31/12/1999
12058;CASSUEJOULS;01/01/2000;
12059;CASTANET;01/01/1900;31/12/1999
12059;CASTANET;01/01/2000;
12060;CASTELMARY;01/01/1900;31/12/1999
12060;CASTELMARY;01/01/2000;
12061;CASTELNAU-DE-MANDAILLES;01/01/1900;31/12/1999
12061;CASTELNAU-DE-MANDAILLES;01/01/2000;
12062;CASTELNAU-PEGAYROLS;01/01/1900;31/12/1999
12062;CASTELNAU-PEGAYROLS;01/01/2000;
12063;CAVALERIE;01/01/1900;31/12/1999
12063;CAVALERIE;01/01/2000;
12064;CAYROL;01/01/1900;31/12/1999
12064;CAYROL;01/01/2000;
12065;CENTRES;01/01/1900;31/12/1999
12065;CENTRES;01/01/2000;
12066;CLAIRVAUX-D'AVEYRON;01/01/1900;31/12/1999
12066;CLAIRVAUX-D'AVEYRON;01/01/2000;
12067;CLAPIER;01/01/1900;31/12/1999
12067;CLAPIER;01/01/2000;
12068;COLOMBIES;01/01/1900;31/12/1999
12068;COLOMBIES;01/01/2000;
12069;COMBRET;01/01/1900;31/12/1999
12069;COMBRET;01/01/2000;
12070;COMPEYRE;01/01/1900;31/12/1999
12070;COMPEYRE;01/01/2000;
12071;COMPOLIBAT;01/01/1900;31/12/1999
12071;COMPOLIBAT;01/01/2000;
12072;COMPREGNAC;01/01/1900;31/12/1999
12072;COMPREGNAC;01/01/2000;
12073;COMPS-LA-GRAND-VILLE;01/01/1900;31/12/1999
12073;COMPS-LA-GRAND-VILLE;01/01/2000;
12074;CONDOM-D'AUBRAC;01/01/1900;31/12/1999
12074;CONDOM-D'AUBRAC;01/01/2000;
12075;CONNAC;01/01/1900;31/12/1999
12075;CONNAC;01/01/2000;
12076;CONQUES;01/01/1900;31/12/1999
12076;CONQUES;01/01/2000;31/12/2015
12076;CONQUES-EN-ROUERGUE;01/01/2016;
12077;CORNUS;01/01/1900;31/12/1999
12077;CORNUS;01/01/2000;
12078;COSTES-GOZON;01/01/1900;31/12/1999
12078;COSTES-GOZON;01/01/2000;
12079;COUBISOU;01/01/1900;31/12/1999
12079;COUBISOU;01/01/2000;
12080;COUPIAC;01/01/1900;31/12/1999
12080;COUPIAC;01/01/2000;
12081;COUSSERGUES;01/01/1900;31/12/1999
12081;COUSSERGUES;01/01/2000;31/12/2015
12082;COUVERTOIRADE;01/01/1900;31/12/1999
12082;COUVERTOIRADE;01/01/2000;
12083;CRANSAC;01/01/1900;31/12/1999
12083;CRANSAC;01/01/2000;
12084;CREISSELS;01/01/1900;31/12/1999
12084;CREISSELS;01/01/2000;
12085;CRESPIN;01/01/1900;31/12/1999
12085;CRESPIN;01/01/2000;
12086;CRESSE;01/01/1900;31/12/1999
12086;CRESSE;01/01/2000;
12087;CRUEJOULS;01/01/1900;31/12/1999
12087;CRUEJOULS;01/01/2000;31/12/2015
12088;CURIERES;01/01/1900;31/12/1999
12088;CURIERES;01/01/2000;
12089;DECAZEVILLE;01/01/1900;31/12/1999
12089;DECAZEVILLE;01/01/2000;
12090;DRUELLE;01/01/1900;31/12/1999
12090;DRUELLE;01/01/2000;
12091;DRULHE;01/01/1900;31/12/1999
12091;DRULHE;01/01/2000;
12092;DURENQUE;01/01/1900;31/12/1999
12092;DURENQUE;01/01/2000;
12093;ENGUIALES;01/01/1900;31/12/1999
12093;ENGUIALES;01/01/2000;
12094;ENTRAYGUES-SUR-TRUYERE;01/01/1900;31/12/1999
12094;ENTRAYGUES-SUR-TRUYERE;01/01/2000;
12095;ESCANDOLIERES;01/01/1900;31/12/1999
12095;ESCANDOLIERES;01/01/2000;
12096;ESPALION;01/01/1900;31/12/1999
12096;ESPALION;01/01/2000;
12097;ESPEYRAC;01/01/1900;31/12/1999
12097;ESPEYRAC;01/01/2000;
12098;ESTAING;01/01/1900;31/12/1999
12098;ESTAING;01/01/2000;
12099;FAYET;01/01/1900;31/12/1999
12099;FAYET;01/01/2000;
12100;FIRMI;01/01/1900;31/12/1999
12100;FIRMI;01/01/2000;
12101;FLAGNAC;01/01/1900;31/12/1999
12101;FLAGNAC;01/01/2000;
12102;FLAVIN;01/01/1900;31/12/1999
12102;FLAVIN;01/01/2000;
12103;FLORENTIN-LA-CAPELLE;01/01/1900;31/12/1999
12103;FLORENTIN-LA-CAPELLE;01/01/2000;
12104;FOISSAC;01/01/1900;31/12/1999
12104;FOISSAC;01/01/2000;
12105;FOUILLADE;01/01/1900;31/12/1999
12105;FOUILLADE;01/01/2000;
12106;GABRIAC;01/01/1900;31/12/1999
12106;GABRIAC;01/01/2000;
12107;GAILLAC-D'AVEYRON;01/01/1900;31/12/1999
12107;GAILLAC-D'AVEYRON;01/01/2000;
12108;GALGAN;01/01/1900;31/12/1999
12108;GALGAN;01/01/2000;
12109;GISSAC;01/01/1900;31/12/1999
12109;GISSAC;01/01/2000;
12110;GOLINHAC;01/01/1900;31/12/1999
12110;GOLINHAC;01/01/2000;
12111;GOUTRENS;01/01/1900;31/12/1999
12111;GOUTRENS;01/01/2000;
12112;GRAISSAC;01/01/1900;31/12/1999
12112;GRAISSAC;01/01/2000;31/12/2015
12113;GRAMOND;01/01/1900;31/12/1999
12113;GRAMOND;01/01/2000;
12114;GRAND-VABRE;01/01/1900;31/12/1999
12114;GRAND-VABRE;01/01/2000;31/12/2015
12115;HOSPITALET-DU-LARZAC;01/01/1900;31/12/1999
12115;HOSPITALET-DU-LARZAC;01/01/2000;
12116;HUPARLAC;01/01/1900;31/12/1999
12116;HUPARLAC;01/01/2000;
12117;LACALM;01/01/1900;31/12/1999
12117;LACALM;01/01/2000;31/12/2015
12118;LACROIX-BARREZ;01/01/1900;31/12/1999
12118;LACROIX-BARREZ;01/01/2000;
12119;LAGUIOLE;01/01/1900;31/12/1999
12119;LAGUIOLE;01/01/2000;
12120;LAISSAC;01/01/1900;31/12/1999
12120;LAISSAC;01/01/2000;31/12/2015
12120;LAISSAC-SEVERAC L EGLISE;01/01/2016;
12121;LANUEJOULS;01/01/1900;31/12/1999
12121;LANUEJOULS;01/01/2000;
12122;LAPANOUSE-DE-CERNON;01/01/1900;31/12/1999
12122;LAPANOUSE-DE-CERNON;01/01/2000;
12123;LAPANOUSE;01/01/1900;31/12/1999
12123;LAPANOUSE;01/01/2000;31/12/2015
12124;LASSOUTS;01/01/1900;31/12/1999
12124;LASSOUTS;01/01/2000;
12125;LAVAL-ROQUECEZIERE;01/01/1900;31/12/1999
12125;LAVAL-ROQUECEZIERE;01/01/2000;
12126;LAVERNHE;01/01/1900;31/12/1999
12126;LAVERNHE;01/01/2000;31/12/2015
12127;LEDERGUES;01/01/1900;31/12/1999
12127;LEDERGUES;01/01/2000;
12128;LESCURE-JAOUL;01/01/1900;31/12/1999
12128;LESCURE-JAOUL;01/01/2000;
12129;LESTRADE-ET-THOUELS;01/01/1900;31/12/1999
12129;LESTRADE-ET-THOUELS;01/01/2000;
12130;LIVINHAC-LE-HAUT;01/01/1900;31/12/1999
12130;LIVINHAC-LE-HAUT;01/01/2000;
12131;LOUBIERE;01/01/1900;31/12/1999
12131;LOUBIERE;01/01/2000;
12132;LOUPIAC/CAUSSE-ET-DIEGE;01/01/1900;31/12/1999
12132;LOUPIAC/CAUSSE-ET-DIEGE;01/01/2000;
12133;LUC;01/01/1900;31/12/1999
12133;LUC;01/01/2000;
12134;LUGAN;01/01/1900;31/12/1999
12134;LUGAN;01/01/2000;
12135;LUNAC;01/01/1900;31/12/1999
12135;LUNAC;01/01/2000;
12136;MALEVILLE;01/01/1900;31/12/1999
12136;MALEVILLE;01/01/2000;
12137;MANHAC;01/01/1900;31/12/1999
12137;MANHAC;01/01/2000;
12138;MARCILLAC-VALLON;01/01/1900;31/12/1999
12138;MARCILLAC-VALLON;01/01/2000;
12139;MARNHAGUES-ET-LATOUR;01/01/1900;31/12/1999
12139;MARNHAGUES-ET-LATOUR;01/01/2000;
12140;MARTIEL;01/01/1900;31/12/1999
12140;MARTIEL;01/01/2000;
12141;MARTRIN;01/01/1900;31/12/1999
12141;MARTRIN;01/01/2000;
12142;MAYRAN;01/01/1900;31/12/1999
12142;MAYRAN;01/01/2000;
12143;MELAGUES;01/01/1900;31/12/1999
12143;MELAGUES;01/01/2000;
12144;MELJAC;01/01/1900;31/12/1999
12144;MELJAC;01/01/2000;
12145;MILLAU;01/01/1900;31/12/1999
12145;MILLAU;01/01/2000;
12146;MONASTERE;01/01/1900;31/12/1999
12146;MONASTERE;01/01/2000;
12147;MONTAGNOL;01/01/1900;31/12/1999
12147;MONTAGNOL;01/01/2000;
12148;MONTBAZENS;01/01/1900;31/12/1999
12148;MONTBAZENS;01/01/2000;
12149;MONTCLAR;01/01/1900;31/12/1999
12149;MONTCLAR;01/01/2000;
12150;MONTEILS;01/01/1900;31/12/1999
12150;MONTEILS;01/01/2000;
12151;MONTEZIC;01/01/1900;31/12/1999
12151;MONTEZIC;01/01/2000;
12152;MONTFRANC;01/01/1900;31/12/1999
12152;MONTFRANC;01/01/2000;
12153;MONTJAUX;01/01/1900;31/12/1999
12153;MONTJAUX;01/01/2000;
12154;MONTLAUR;01/01/1900;31/12/1999
12154;MONTLAUR;01/01/2000;
12155;FONDAMENTE;06/07/1987;31/12/1999
12155;FONDAMENTE;01/01/2000;
12155;MONTPAON;01/01/1900;05/07/1987
12156;MONTPEYROUX;01/01/1900;31/12/1999
12156;MONTPEYROUX;01/01/2000;
12157;MONTROZIER;01/01/1900;31/12/1999
12157;MONTROZIER;01/01/2000;
12158;MONTSALES;01/01/1900;31/12/1999
12158;MONTSALES;01/01/2000;
12159;MORLHON-LE-HAUT;01/01/1900;31/12/1999
12159;MORLHON-LE-HAUT;01/01/2000;
12160;MOSTUEJOULS;01/01/1900;31/12/1999
12160;MOSTUEJOULS;01/01/2000;
12161;MOURET;01/01/1900;31/12/1999
12161;MOURET;01/01/2000;
12162;MOYRAZES;01/01/1900;31/12/1999
12162;MOYRAZES;01/01/2000;
12163;MURASSON;01/01/1900;31/12/1999
12163;MURASSON;01/01/2000;
12164;MUR-DE-BARREZ;01/01/1900;31/12/1999
12164;MUR-DE-BARREZ;01/01/2000;
12165;MURET-LE-CHATEAU;01/01/1900;31/12/1999
12165;MURET-LE-CHATEAU;01/01/2000;
12166;MUROLS;01/01/1900;31/12/1999
12166;MUROLS;01/01/2000;
12167;NAJAC;01/01/1900;31/12/1999
12167;NAJAC;01/01/2000;
12168;NANT;01/01/1900;31/12/1999
12168;NANT;01/01/2000;
12169;NAUCELLE;01/01/1900;31/12/1999
12169;NAUCELLE;01/01/2000;
12170;NAUSSAC;01/01/1900;31/12/1999
12170;NAUSSAC;01/01/2000;
12171;NAUVIALE;01/01/1900;31/12/1999
12171;NAUVIALE;01/01/2000;
12172;NAYRAC;01/01/1900;31/12/1999
12172;NAYRAC;01/01/2000;
12173;NOAILHAC;01/01/1900;31/12/1999
12173;NOAILHAC;01/01/2000;31/12/2015
12174;OLEMPS;01/01/1900;31/12/1999
12174;OLEMPS;01/01/2000;
12175;OLS-ET-RINHODES;01/01/1900;31/12/1999
12175;OLS-ET-RINHODES;01/01/2000;
12176;ONET-LE-CHATEAU;01/01/1900;31/12/1999
12176;ONET-LE-CHATEAU;01/01/2000;
12177;PALMAS;01/01/1900;31/12/1999
12177;PALMAS;01/01/2000;31/12/2015
12177;PALMAS D AVEYRON;01/01/2016;
12178;PAULHE;01/01/1900;31/12/1999
12178;PAULHE;01/01/2000;
12179;PEUX-ET-COUFFOULEUX;01/01/1900;31/12/1999
12179;PEUX-ET-COUFFOULEUX;01/01/2000;
12180;PEYRELEAU;01/01/1900;31/12/1999
12180;PEYRELEAU;01/01/2000;
12181;PEYRUSSE-LE-ROC;01/01/1900;31/12/1999
12181;PEYRUSSE-LE-ROC;01/01/2000;
12182;PIERREFICHE;01/01/1900;31/12/1999
12182;PIERREFICHE;01/01/2000;
12183;PLAISANCE;01/01/1900;31/12/1999
12183;PLAISANCE;01/01/2000;
12184;POMAYROLS;01/01/1900;31/12/1999
12184;POMAYROLS;01/01/2000;
12185;PONT-DE-SALARS;01/01/1900;31/12/1999
12185;PONT-DE-SALARS;01/01/2000;
12186;POUSTHOMY;01/01/1900;31/12/1999
12186;POUSTHOMY;01/01/2000;
12187;PRADES-D'AUBRAC;01/01/1900;31/12/1999
12187;PRADES-D'AUBRAC;01/01/2000;
12188;PRADES-SALARS;01/01/1900;31/12/1999
12188;PRADES-SALARS;01/01/2000;
12189;PRADINAS;01/01/1900;31/12/1999
12189;PRADINAS;01/01/2000;
12190;PREVINQUIERES;01/01/1900;31/12/1999
12190;PREVINQUIERES;01/01/2000;
12191;PRIVEZAC;01/01/1900;31/12/1999
12191;PRIVEZAC;01/01/2000;
12192;MOUNES-PROHENCOUX;01/01/1900;31/12/1999
12192;MOUNES-PROHENCOUX;01/01/2000;
12193;PRUINES;01/01/1900;31/12/1999
12193;PRUINES;01/01/2000;
12194;QUINS;01/01/1900;31/12/1999
12194;QUINS;01/01/2000;
12195;REBOURGUIL;01/01/1900;31/12/1999
12195;REBOURGUIL;01/01/2000;
12196;RECOULES-PREVINQUIERES;01/01/1900;31/12/1999
12196;RECOULES-PREVINQUIERES;01/01/2000;31/12/2015
12197;REQUISTA;01/01/1900;31/12/1999
12197;REQUISTA;01/01/2000;
12198;RIEUPEYROUX;01/01/1900;31/12/1999
12198;RIEUPEYROUX;01/01/2000;
12199;RIGNAC;01/01/1900;31/12/1999
12199;RIGNAC;01/01/2000;
12200;RIVIERE-SUR-TARN;01/01/1900;31/12/1999
12200;RIVIERE-SUR-TARN;01/01/2000;
12201;RODELLE;01/01/1900;31/12/1999
12201;RODELLE;01/01/2000;
12202;RODEZ;01/01/1900;31/12/1999
12202;RODEZ;01/01/2000;
12203;ROQUEFORT-SUR-SOULZON;01/01/1900;31/12/1999
12203;ROQUEFORT-SUR-SOULZON;01/01/2000;
12204;ROQUE-SAINTE-MARGUERITE;01/01/1900;31/12/1999
12204;ROQUE-SAINTE-MARGUERITE;01/01/2000;
12205;ROUQUETTE;01/01/1900;31/12/1999
12205;ROUQUETTE;01/01/2000;
12206;ROUSSENNAC;01/01/1900;31/12/1999
12206;ROUSSENNAC;01/01/2000;
12207;RULLAC-SAINT-CIRQ;01/01/1900;31/12/1999
12207;RULLAC-SAINT-CIRQ;01/01/2000;
12208;SAINT-AFFRIQUE;01/01/1900;31/12/1999
12208;SAINT-AFFRIQUE;01/01/2000;
12209;SAINT-AMANS-DES-COTS;01/01/1900;31/12/1999
12209;SAINT-AMANS-DES-COTS;01/01/2000;
12210;SAINT-ANDRE-DE-NAJAC;01/01/1900;31/12/1999
12210;SAINT-ANDRE-DE-NAJAC;01/01/2000;
12211;SAINT-ANDRE-DE-VEZINES;01/01/1900;31/12/1999
12211;SAINT-ANDRE-DE-VEZINES;01/01/2000;
12212;SAINT-BEAULIZE;01/01/1900;31/12/1999
12212;SAINT-BEAULIZE;01/01/2000;
12213;SAINT-BEAUZELY;01/01/1900;31/12/1999
12213;SAINT-BEAUZELY;01/01/2000;
12214;SAINT-CHELY-D'AUBRAC;01/01/1900;31/12/1999
12214;SAINT-CHELY-D'AUBRAC;01/01/2000;
12215;SAINT-CHRISTOPHE-VALLON;01/01/1900;31/12/1999
12215;SAINT-CHRISTOPHE-VALLON;01/01/2000;
12216;SAINT-COME-D'OLT;01/01/1900;31/12/1999
12216;SAINT-COME-D'OLT;01/01/2000;
12217;SAINTE-CROIX;01/01/1900;31/12/1999
12217;SAINTE-CROIX;01/01/2000;
12218;SAINT-CYPRIEN-SUR-DOURDOU;01/01/1900;31/12/1999
12218;SAINT-CYPRIEN-SUR-DOURDOU;01/01/2000;31/12/2015
12219;SAINTE-EULALIE-D'OLT;01/01/1900;31/12/1999
12219;SAINTE-EULALIE-D'OLT;01/01/2000;
12220;SAINTE-EULALIE-DE-CERNON;01/01/1900;31/12/1999
12220;SAINTE-EULALIE-DE-CERNON;01/01/2000;
12221;SAINT-FELIX-DE-LUNEL;01/01/1900;31/12/1999
12221;SAINT-FELIX-DE-LUNEL;01/01/2000;
12222;SAINT-FELIX-DE-SORGUES;01/01/1900;31/12/1999
12222;SAINT-FELIX-DE-SORGUES;01/01/2000;
12223;ARGENCES EN AUBRAC;01/01/2016;
12223;SAINTE-GENEVIEVE-SUR-ARGEN;01/01/1900;31/12/1999
12223;SAINTE-GENEVIEVE-SUR-ARGEN;01/01/2000;31/12/2015
12224;SAINT GENIEZ OLT AUBRAC;01/01/2016;
12224;SAINT-GENIEZ-D'OLT;01/01/1900;31/12/1999
12224;SAINT-GENIEZ-D'OLT;01/01/2000;31/12/2015
12225;SAINT-GEORGES-DE-LUZENCON;01/01/1900;31/12/1999
12225;SAINT-GEORGES-DE-LUZENCON;01/01/2000;
12226;SAINT-HIPPOLYTE;01/01/1900;31/12/1999
12226;SAINT-HIPPOLYTE;01/01/2000;
